A1,A2,A3,A4,ranking
0.61876,-0.712498,0.74375,0.393854,a>c>b>d
0.61876,-0.712498,1.538312,-0.474311,c>a>d>b
0.61876,-0.712498,0.664294,-0.140154,d>c>a>b
0.623751,-0.703134,0.425926,-0.357425,d>c>a>b
0.61876,-0.707816,-0.448092,-0.340006,d>c>a>b
0.613768,-0.703134,1.299943,-0.119528,d>c>a>b
0.623751,-0.698453,-0.448092,0.888441,a>c>b>d
0.613768,-0.712498,0.902663,1.306022,a>c>b>d
0.608777,-0.71718,-0.209723,0.614791,a>c>b>d
0.603786,-0.71718,1.856137,-0.614574,d>c>a>b
0.603786,-0.71718,1.856137,-0.70579,d>a>c>b
0.608777,-0.71718,-0.845373,2.19848,a>c>b>d
0.608777,-0.71718,-1.004285,0.134871,c>a>b>d
0.608777,-0.71718,-0.68646,0.050072,c>a>d>b
0.608777,-0.71718,-0.845373,0.675296,a>c>b>d
0.608777,-0.71718,-0.368636,1.302355,c>a>b>d
0.613768,-0.712498,1.77668,-0.778672,d>c>a>b
0.613768,-0.71718,0.028645,0.255424,a>c>b>d
0.613768,-0.71718,-0.368636,-0.293252,a>c>b>d
0.613768,-0.71718,-0.050811,-0.189201,a>c>b>d
0.61876,-0.71718,0.108101,1.218014,a>c>b>d
0.61876,-0.71718,1.141031,0.044113,a>c>b>d
0.628742,-0.71718,0.902663,1.076375,c>a>b>d
0.623751,-0.71718,-0.050811,-0.401887,a>c>b>d
0.633733,-0.71718,0.505382,2.237442,c>a>b>d
0.633733,-0.71718,-0.28918,0.591414,b>c>a>d
0.628742,-0.71718,0.584838,-0.159406,b>a>c>d
0.628742,-0.71718,0.34647,-0.857054,b>a>c>d
0.61876,-0.71718,1.538312,-0.696623,b>a>c>d
0.61876,-0.71718,1.299943,-0.331297,a>c>b>d
0.623751,-0.71718,1.141031,-0.467893,a>c>b>d
0.623751,-0.721861,0.425926,-0.074607,c>a>b>d
0.61876,-0.721861,0.108101,-0.438557,a>c>b>d
0.61876,-0.71718,0.028645,-0.872639,c>a>b>d
0.628742,-0.71718,0.425926,-1.025278,b>a>c>d
0.628742,-0.721861,0.425926,-0.261624,b>c>a>d
0.628742,-0.721861,-0.050811,-0.87814,b>c>a>d
0.628742,-0.721861,0.664294,-0.853846,c>b>a>d
0.623751,-0.721861,0.267013,-0.950105,b>c>a>d
0.623751,-0.721861,-0.130267,-1.111911,d>b>c>a
0.623751,-0.71718,0.584838,-0.449558,b>a>c>d
0.623751,-0.721861,0.425926,-0.530691,b>c>a>d
0.623751,-0.71718,0.187557,-0.923061,c>b>a>d
0.623751,-0.71718,0.108101,-0.202952,a>c>b>d
0.623751,-0.71718,1.856137,-0.847887,b>c>a>d
0.633733,-0.71718,0.028645,0.351683,a>b>c>d
0.633733,-0.721861,0.902663,0.193543,b>c>a>d
0.628742,-0.721861,0.584838,-0.847429,b>a>c>d
0.633733,-0.71718,0.74375,-0.260707,b>c>a>d
0.633733,-0.71718,0.584838,-0.16124,c>a>b>d
0.638724,-0.721861,0.425926,0.036779,b>a>c>d
0.633733,-0.721861,0.584838,-0.139238,b>c>a>d
0.638724,-0.71718,0.823207,-0.918935,a>c>b>d
0.638724,-0.721861,0.028645,-0.181408,b>c>a>d
0.643716,-0.721861,0.74375,-0.846053,d>a>b>c
0.638724,-0.721861,1.141031,-0.482561,b>c>a>d
0.638724,-0.721861,-0.050811,-0.492187,b>a>c>d
0.638724,-0.721861,0.505382,-0.20066,b>a>c>d
0.638724,-0.721861,0.505382,-0.005392,b>a>c>d
0.638724,-0.721861,0.823207,-1.054156,b>a>c>d
0.638724,-0.721861,1.856137,-0.625116,c>b>a>d
0.633733,-0.721861,0.028645,0.27926,b>c>a>d
0.633733,-0.721861,-0.28918,-0.133279,b>c>a>d
0.633733,-0.721861,0.267013,-0.198827,b>c>a>d
0.628742,-0.721861,0.584838,-0.054438,b>a>c>d
0.628742,-0.721861,0.108101,0.242589,b>a>c>d
0.628742,-0.721861,1.061575,-0.313879,b>c>a>d
0.623751,-0.721861,1.220487,0.01386,b>a>c>d
0.623751,-0.721861,0.108101,-0.350549,b>c>a>d
0.623751,-0.721861,-0.050811,-0.212119,b>c>a>d
0.61876,-0.721861,0.584838,-0.908393,d>a>b>c
0.61876,-0.721861,0.584838,-0.951022,a>b>c>d
0.61876,-0.721861,0.902663,-0.289585,a>c>b>d
0.613768,-0.721861,-1.878303,0.013402,a>c>b>d
0.613768,-0.721861,-1.163197,0.181625,a>c>b>d
0.613768,-0.726543,1.697224,0.376435,c>a>b>d
0.613768,-0.721861,1.856137,-0.414722,a>c>d>b
0.613768,-0.726543,1.856137,-0.552693,d>b>a>c
0.608777,-0.721861,1.458856,-0.383094,a>c>b>d
0.608777,-0.726543,1.856137,-0.748419,d>c>a>b
0.608777,-0.726543,1.856137,-0.251081,d>c>a>b
0.608777,-0.721861,1.061575,-0.19516,c>a>b>d
0.608777,-0.726543,1.856137,-0.424348,d>c>a>b
0.603786,-0.726543,1.856137,-0.307462,c>a>d>b
0.623751,-0.726543,1.856137,-0.674621,d>c>a>b
0.61876,-0.726543,1.856137,-0.393636,c>d>a>b
0.61876,-0.726543,1.697224,0.161915,c>a>b>d
0.628742,-0.726543,0.108101,-0.571028,b>a>c>d
0.628742,-0.726543,0.187557,-0.165365,a>b>c>d
0.623751,-0.726543,1.3794,-0.274,c>a>b>d
0.628742,-0.726543,-0.448092,-0.546734,a>c>b>d
0.623751,-0.726543,1.856137,-0.686997,d>c>a>b
0.623751,-0.726543,1.856137,-0.121819,d>a>c>b
0.633733,-0.726543,0.425926,-0.061772,b>c>a>d
0.633733,-0.726543,0.584838,-0.623283,b>a>c>d
0.628742,-0.726543,-0.130267,-0.514189,b>c>a>d
0.628742,-0.726543,-0.209723,-0.470644,b>c>a>d
0.638724,-0.726543,0.425926,-0.988608,b>a>c>d
0.638724,-0.726543,-0.448092,-0.353758,b>a>c>d
0.633733,-0.726543,0.425926,-0.492187,b>a>c>d
0.633733,-0.726543,0.267013,0.111952,b>c>a>d
0.638724,-0.726543,-0.28918,-0.081024,b>c>a>d
0.638724,-0.726543,0.74375,-1.033988,b>c>a>d
0.598795,-0.707816,0.425926,0.084908,d>c>a>b
0.603786,-0.707816,-0.209723,0.580413,d>c>a>b
0.608777,-0.712498,0.34647,2.219565,a>c>b>d
0.603786,-0.712498,0.505382,0.600581,d>a>c>b
0.593804,-0.712498,0.74375,-0.015935,d>a>c>b
0.598795,-0.712498,1.061575,1.321148,d>c>a>b
0.603786,-0.71718,0.584838,0.149998,a>c>b>d
0.598795,-0.71718,0.664294,-1.021611,d>a>b>c
0.593804,-0.71718,0.823207,0.532741,d>a>c>b
0.588812,-0.71718,0.108101,1.684182,d>c>a>b
0.588812,-0.721861,0.982119,-0.873556,d>a>c>b
0.603786,-0.721861,0.74375,-0.218995,c>a>b>d
0.603786,-0.726543,0.902663,0.217379,c>a>b>d
0.598795,-0.726543,1.856137,0.142205,c>a>d>b
0.598795,-0.726543,-0.527548,0.170624,a>c>b>d
0.598795,-0.721861,0.187557,0.02807,c>a>b>d
0.603786,-0.726543,1.299943,-0.202035,c>a>b>d
0.598795,-0.726543,1.856137,-0.536191,d>c>a>b
0.598795,-0.726543,1.856137,-0.642535,d>a>c>b
0.653698,-0.71718,1.538312,-0.031978,c>a>b>d
0.653698,-0.71718,1.856137,-0.607698,d>b>a>c
0.648707,-0.71718,1.77668,0.235255,d>c>a>b
0.648707,-0.71718,0.982119,0.501114,d>c>a>b
0.648707,-0.712498,0.982119,0.688589,a>c>b>d
0.643716,-0.712498,1.3794,-0.678288,d>c>a>b
0.643716,-0.712498,1.856137,-0.274917,d>c>a>b
0.643716,-0.712498,1.856137,-0.381719,d>a>c>b
0.643716,-0.71718,1.220487,0.042279,c>a>d>b
0.648707,-0.71718,1.697224,-0.239622,d>c>a>b
0.643716,-0.71718,1.617768,-0.39822,c>a>b>d
0.643716,-0.71718,1.538312,-0.839178,c>a>b>d
0.643716,-0.71718,1.617768,0.094992,a>c>b>d
0.648707,-0.721861,1.538312,-0.50823,d>c>a>b
0.648707,-0.721861,1.856137,0.270092,c>a>b>d
0.643716,-0.721861,1.856137,-0.166282,a>c>b>d
0.648707,-0.721861,1.856137,-0.14153,a>c>d>b
0.653698,-0.721861,1.77668,-0.505938,d>a>c>b
0.653698,-0.721861,0.584838,0.397521,b>c>a>d
0.648707,-0.721861,1.856137,-0.713583,d>a>c>b
0.648707,-0.721861,1.220487,0.463068,c>a>b>d
0.653698,-0.726543,1.856137,-0.757128,b>a>c>d
0.653698,-0.726543,0.982119,-0.568278,b>c>a>d
0.653698,-0.726543,1.3794,-0.775005,d>b>c>a
0.648707,-0.726543,0.505382,-0.682413,b>a>c>d
0.653698,-0.731225,0.584838,-0.151155,b>c>a>d
0.653698,-0.731225,-0.050811,-0.942771,d>b>c>a
0.648707,-0.731225,-0.130267,-0.662703,b>a>c>d
0.648707,-0.726543,0.74375,-0.169949,b>c>a>d
0.648707,-0.726543,1.3794,0.170166,b>c>a>d
0.643716,-0.726543,1.061575,-0.75117,c>a>b>d
0.643716,-0.726543,1.856137,-0.078274,b>c>a>d
0.648707,-0.726543,1.141031,-0.767213,d>c>a>b
0.648707,-0.731225,0.74375,-0.626033,b>a>c>d
0.643716,-0.726543,1.061575,-0.466518,b>a>c>d
0.643716,-0.721861,1.856137,-0.411055,c>a>b>d
0.643716,-0.726543,0.823207,0.241214,a>c>b>d
0.643716,-0.726543,0.902663,-0.461018,b>c>a>d
0.643716,-0.721861,1.617768,0.546493,a>c>b>d
0.668671,-0.731225,0.505382,-0.596239,b>c>a>d
0.668671,-0.731225,0.902663,-0.976232,d>b>a>c
0.66368,-0.726543,1.856137,-1.158207,d>b>a>c
0.66368,-0.726543,1.856137,-1.145373,d>b>a>c
0.668671,-0.721861,1.458856,-0.814425,b>d>c>a
0.668671,-0.721861,1.617768,-0.457351,b>c>a>d
0.668671,-0.721861,1.299943,-0.407388,b>a>c>d
0.658689,-0.721861,1.856137,-0.2685,d>c>a>b
0.658689,-0.721861,1.856137,-1.160499,d>a>b>c
0.658689,-0.726543,1.220487,-0.554985,a>b>c>d
0.658689,-0.726543,1.458856,-0.230455,b>c>a>d
0.658689,-0.721861,1.141031,-0.335881,b>c>a>d
0.658689,-0.721861,1.856137,-0.352841,a>b>c>d
0.653698,-0.726543,1.697224,-0.387219,b>c>a>d
0.653698,-0.726543,1.299943,-0.211661,b>a>c>d
0.658689,-0.721861,1.856137,0.232047,a>c>b>d
0.653698,-0.726543,1.299943,-0.188284,b>c>a>d
0.653698,-0.731225,1.3794,-0.135112,b>a>c>d
0.653698,-0.731225,1.856137,-0.827718,d>b>a>c
0.658689,-0.731225,1.458856,-0.264374,b>a>c>d
0.658689,-0.731225,1.141031,-0.857971,b>c>a>d
0.658689,-0.735907,-0.68646,-1.189377,b>d>a>c
0.66368,-0.731225,-0.130267,-1.105953,b>a>c>d
0.658689,-0.731225,-0.845373,0.761471,b>a>c>d
0.658689,-0.731225,-1.004285,-0.878598,b>c>a>d
0.673663,-0.721861,0.902663,-0.712666,b>a>c>d
0.673663,-0.726543,0.187557,-1.02757,b>c>a>d
0.673663,-0.726543,0.425926,-0.424806,b>a>c>d
0.688636,-0.726543,0.74375,-0.639326,b>a>c>d
0.683645,-0.726543,1.617768,-0.603114,b>c>a>d
0.683645,-0.731225,-0.607004,-0.587988,b>c>a>d
0.683645,-0.731225,0.425926,-0.399137,b>a>c>d
0.678654,-0.726543,0.823207,-0.756212,b>a>c>d
0.678654,-0.726543,-0.209723,-0.028311,b>c>a>d
0.683645,-0.721861,0.823207,-0.477519,b>a>c>d
0.683645,-0.726543,0.982119,-0.379885,b>c>a>d
0.688636,-0.71718,0.823207,-0.266666,d>b>c>a
0.678654,-0.726543,1.856137,0.474986,b>c>a>d
0.678654,-0.721861,0.823207,-0.618241,b>c>a>d
0.678654,-0.721861,0.823207,-0.492646,b>a>c>d
0.678654,-0.721861,0.664294,-0.373009,b>c>a>d
0.673663,-0.731225,0.505382,-0.518773,b>c>a>d
0.673663,-0.731225,0.584838,-0.823593,b>c>a>d
0.678654,-0.731225,0.187557,-0.7145,b>a>c>d
0.678654,-0.731225,1.856137,-0.396845,b>c>a>d
0.678654,-0.731225,1.458856,-0.591196,b>c>a>d
0.678654,-0.731225,0.187557,-0.54215,b>c>a>d
0.678654,-0.731225,1.061575,-0.794715,b>c>a>d
0.678654,-0.735907,0.028645,-0.530691,b>c>a>d
0.70361,-0.721861,0.584838,0.320055,b>a>c>d
0.698619,-0.71718,1.538312,-0.055813,b>c>a>d
0.698619,-0.71718,0.664294,-1.071116,b>a>c>d
0.698619,-0.721861,1.299943,-0.599906,d>b>c>a
0.693627,-0.721861,0.902663,0.049613,b>c>a>d
0.693627,-0.721861,1.220487,-0.434432,b>d>a>c
0.688636,-0.721861,0.982119,-0.250165,b>c>a>d
0.693627,-0.71718,-1.481022,-0.334047,d>a>c>b
0.693627,-0.71718,-1.481022,-0.318921,d>a>c>b
0.693627,-0.71718,-1.71939,-0.048938,d>a>c>b
0.693627,-0.71718,-1.639934,-0.696623,d>a>c>b
0.693627,-0.726543,0.505382,-0.187826,b>a>c>d
0.688636,-0.726543,0.505382,-0.495854,b>c>a>d
0.688636,-0.731225,0.74375,0.150914,b>c>a>d
0.688636,-0.731225,1.061575,-0.495396,b>d>c>a
0.688636,-0.735907,1.220487,-0.413347,b>c>a>d
0.70361,-0.721861,0.34647,-0.513731,b>a>c>d
0.70361,-0.721861,1.697224,-0.489437,b>d>c>a
0.698619,-0.721861,0.584838,0.19721,b>c>a>d
0.698619,-0.721861,0.34647,0.124328,b>c>a>d
0.693627,-0.726543,0.187557,-0.604031,b>d>a>c
0.693627,-0.726543,0.34647,-0.580654,b>a>c>d
0.70361,-0.726543,1.141031,-0.510064,b>d>a>c
0.698619,-0.726543,0.823207,-0.847429,d>b>c>a
0.698619,-0.726543,0.34647,-0.818093,d>b>c>a
0.693627,-0.731225,-0.050811,-0.009059,b>c>a>d
0.698619,-0.731225,-0.765917,-0.222662,b>a>c>d
0.70361,-0.731225,0.982119,-1.094952,d>b>a>c
0.698619,-0.731225,0.664294,-0.678746,d>b>c>a
0.693627,-0.735907,-0.130267,-0.279959,b>c>a>d
0.688636,-0.735907,0.267013,-0.953772,b>c>a>d
0.688636,-0.735907,1.458856,-0.142905,b>a>c>d
0.683645,-0.735907,1.3794,-1.000526,b>d>c>a
0.683645,-0.735907,0.902663,-0.666828,b>c>a>d
0.683645,-0.740588,-1.639934,-0.858888,b>d>a>c
0.688636,-0.740588,1.3794,-0.726417,b>c>a>d
0.683645,-0.740588,0.584838,0.01661,b>c>a>d
0.688636,-0.740588,0.664294,-1.048197,d>b>a>c
0.683645,-0.735907,1.3794,-1.061032,b>d>a>c
0.678654,-0.735907,0.108101,-0.97394,b>d>a>c
0.673663,-0.735907,1.856137,-1.186168,d>b>a>c
0.673663,-0.740588,0.584838,-0.638409,b>c>a>d
0.678654,-0.735907,1.856137,-0.992734,b>d>c>a
0.673663,-0.735907,0.425926,-0.711749,b>a>c>d
0.673663,-0.740588,0.425926,-0.697998,d>b>a>c
0.673663,-0.740588,0.982119,-0.55636,b>a>c>d
0.678654,-0.740588,-0.209723,-0.86668,b>a>c>d
0.678654,-0.740588,-0.050811,-0.713583,b>a>c>d
0.678654,-0.740588,-0.050811,-0.772713,b>c>a>d
0.678654,-0.740588,1.299943,-0.224496,b>c>a>d
0.683645,-0.740588,1.141031,-0.674162,b>c>a>d
0.683645,-0.740588,0.902663,-0.682872,b>c>a>d
0.683645,-0.740588,0.902663,-0.712208,b>a>c>d
0.683645,-0.740588,1.061575,-0.427556,b>c>a>d
0.683645,-0.740588,0.982119,-0.62695,b>c>a>d
0.688636,-0.740588,1.141031,-0.760337,b>d>c>a
0.688636,-0.740588,0.982119,-0.704874,b>a>c>d
0.683645,-0.740588,1.697224,-0.563235,b>c>a>d
0.688636,-0.74527,1.299943,-0.766754,b>c>a>d
0.688636,-0.74527,0.902663,-0.706249,b>a>c>d
0.688636,-0.749952,1.856137,-0.725501,b>c>a>d
0.688636,-0.749952,1.697224,-0.665912,d>b>a>c
0.683645,-0.74527,1.856137,-0.635659,b>c>a>d
0.683645,-0.74527,1.458856,-0.340006,b>d>a>c
0.683645,-0.749952,1.856137,-0.404179,b>c>a>d
0.683645,-0.74527,1.220487,-0.566902,b>c>a>d
0.683645,-0.74527,0.584838,-0.46331,b>c>a>d
0.683645,-0.74527,1.220487,-0.48302,b>c>a>d
0.683645,-0.74527,-0.845373,-0.843303,c>a>b>d
0.678654,-0.74527,0.584838,-0.371634,b>c>a>d
0.678654,-0.74527,0.664294,-0.820843,b>c>a>d
0.678654,-0.74527,1.458856,-0.600822,b>a>c>d
0.678654,-0.740588,-0.050811,-0.3643,b>a>c>d
0.678654,-0.74527,1.856137,-0.820384,b>c>a>d
0.673663,-0.740588,1.141031,-0.679663,b>c>a>d
0.678654,-0.740588,1.458856,-0.877223,b>d>c>a
0.673663,-0.74527,1.141031,-0.842386,b>c>a>d
0.673663,-0.740588,1.220487,-0.701665,b>c>a>d
0.673663,-0.74527,1.141031,-0.134196,b>a>c>d
0.678654,-0.74527,1.141031,-0.51969,b>c>a>d
0.678654,-0.74527,1.458856,-0.609531,b>a>c>d
0.673663,-0.749952,1.299943,-0.95423,b>c>a>d
0.678654,-0.749952,1.299943,-0.355591,b>c>a>d
0.678654,-0.749952,1.220487,-0.497688,b>c>a>d
0.678654,-0.749952,1.856137,-0.980358,b>d>a>c
0.678654,-0.749952,1.458856,-0.806633,b>c>a>d
0.683645,-0.749952,0.982119,-0.615949,b>c>a>d
0.683645,-0.754634,1.617768,-0.704874,b>c>a>d
0.683645,-0.749952,1.856137,-0.853387,b>c>a>d
0.683645,-0.749952,0.664294,-0.482561,b>c>a>d
0.683645,-0.749952,1.856137,-0.940937,b>c>a>d
0.678654,-0.754634,1.299943,-0.845137,b>d>a>c
0.688636,-0.754634,1.220487,0.030361,b>c>a>d
0.683645,-0.754634,1.538312,-0.185992,b>c>a>d
0.683645,-0.754634,-0.209723,-1.191669,d>b>a>c
0.683645,-0.754634,1.061575,-0.979899,d>b>a>c
0.678654,-0.754634,1.856137,-1.198086,d>b>a>c
0.678654,-0.754634,1.141031,-0.378052,b>c>a>d
0.668671,-0.740588,1.856137,-1.049572,a>c>d>b
0.66368,-0.740588,-1.242653,-0.427556,c>a>b>d
0.66368,-0.74527,1.856137,-1.154999,a>c>b>d
0.66368,-0.735907,0.34647,-1.029404,c>a>b>d
0.66368,-0.735907,-1.639934,-0.656286,c>a>b>d
0.66368,-0.735907,-0.765917,0.107369,b>c>a>d
0.658689,-0.740588,1.856137,0.078033,a>c>b>d
0.658689,-0.740588,-1.639934,0.215087,a>c>b>d
0.658689,-0.735907,-1.32211,0.630376,a>c>d>b
0.653698,-0.740588,1.856137,-1.181585,d>a>b>c
0.653698,-0.74527,-1.798847,-0.507314,a>c>b>d
0.658689,-0.735907,1.856137,-1.128413,b>d>a>c
0.653698,-0.735907,-1.083741,-1.05874,b>a>c>d
0.653698,-0.735907,0.902663,-0.916185,b>c>a>d
0.653698,-0.731225,1.856137,-0.382177,b>c>a>d
0.653698,-0.731225,0.902663,-0.896475,b>a>c>d
0.653698,-0.731225,0.108101,-0.782339,b>d>a>c
0.653698,-0.735907,0.74375,-0.880432,b>c>a>d
0.653698,-0.735907,1.061575,-0.043437,b>c>a>d
0.648707,-0.731225,1.061575,-0.669579,b>c>a>d
0.648707,-0.735907,0.108101,-0.396387,c>b>a>d
0.648707,-0.731225,0.425926,-0.847887,b>a>c>d
0.648707,-0.731225,0.267013,-0.448641,b>c>a>d
0.648707,-0.735907,0.34647,-0.55911,b>a>c>d
0.648707,-0.731225,0.34647,-0.668662,b>a>c>d
0.643716,-0.731225,0.982119,-0.716791,b>c>a>d
0.643716,-0.731225,-0.368636,0.280176,c>a>b>d
0.643716,-0.731225,-1.163197,-0.326255,a>c>b>d
0.643716,-0.731225,0.267013,-0.393636,b>a>c>d
0.643716,-0.731225,-0.28918,2.239734,c>a>b>d
0.643716,-0.735907,-1.163197,-0.389053,a>b>c>d
0.643716,-0.735907,-0.924829,-0.05398,a>b>c>d
0.648707,-0.735907,-0.924829,-0.23458,b>c>a>d
0.648707,-0.735907,-0.28918,-0.422514,b>a>c>d
0.648707,-0.735907,1.299943,-0.949646,b>a>c>d
0.648707,-0.735907,-0.209723,-0.973024,b>c>a>d
0.653698,-0.735907,0.34647,-0.314337,b>c>a>d
0.648707,-0.740588,0.664294,-1.047739,b>d>c>a
0.648707,-0.740588,1.856137,-0.615949,a>c>b>d
0.643716,-0.735907,1.856137,-0.630158,b>c>a>d
0.643716,-0.735907,1.856137,-0.779131,a>c>b>d
0.643716,-0.735907,1.061575,-0.075065,b>a>c>d
0.648707,-0.740588,-0.28918,-0.604948,b>c>a>d
0.648707,-0.740588,-0.209723,-0.674621,a>b>c>d
0.643716,-0.740588,-0.050811,-0.609531,b>c>a>d
0.643716,-0.740588,0.187557,-0.509147,b>a>c>d
0.643716,-0.740588,0.982119,-0.388594,b>a>c>d
0.643716,-0.740588,0.982119,-0.715416,b>c>a>d
0.643716,-0.740588,1.220487,-0.764463,b>c>a>d
0.648707,-0.740588,1.458856,-0.905184,b>a>c>d
0.648707,-0.74527,-1.242653,-0.390428,b>c>a>d
0.648707,-0.740588,-0.368636,-1.060115,b>a>c>d
0.648707,-0.740588,-1.32211,-0.962939,b>c>a>d
0.623751,-0.731225,1.856137,-0.219912,d>c>b>a
0.61876,-0.735907,1.856137,-0.3643,d>b>a>c
0.61876,-0.731225,1.856137,-0.177741,d>b>c>a
0.61876,-0.731225,1.856137,-0.528857,d>b>a>c
0.613768,-0.735907,1.856137,-0.250623,d>b>a>c
0.613768,-0.735907,1.856137,-0.60724,d>a>c>b
0.638724,-0.726543,1.617768,-0.910684,b>c>a>d
0.638724,-0.731225,-0.765917,0.172916,a>c>b>d
0.638724,-0.735907,-1.560478,-0.495854,c>a>b>d
0.638724,-0.731225,-0.527548,-0.982649,c>a>b>d
0.638724,-0.731225,-0.209723,-0.152989,a>c>b>d
0.638724,-0.726543,1.141031,0.192627,b>c>a>d
0.633733,-0.731225,0.187557,-0.525649,b>a>c>d
0.633733,-0.731225,1.3794,1.39403,b>c>a>d
0.633733,-0.731225,-0.209723,-0.242372,b>c>a>d
0.633733,-0.731225,0.584838,0.009734,b>c>a>d
0.628742,-0.731225,-0.050811,-0.125486,b>c>a>d
0.628742,-0.726543,1.617768,-0.03977,c>a>b>d
0.628742,-0.731225,0.902663,0.009734,c>b>a>d
0.623751,-0.731225,1.856137,0.15779,d>c>b>a
0.628742,-0.735907,0.584838,-1.03903,a>c>b>d
0.623751,-0.735907,1.856137,-0.757587,d>a>b>c
0.623751,-0.731225,-0.28918,0.04778,c>a>b>d
0.623751,-0.735907,1.856137,-0.770421,d>b>c>a
0.628742,-0.731225,-0.209723,1.112129,a>c>b>d
0.628742,-0.735907,0.108101,0.217379,c>a>b>d
0.633733,-0.731225,-0.845373,0.514865,a>c>b>d
0.628742,-0.731225,-0.68646,0.287969,c>a>b>d
0.633733,-0.735907,-0.68646,-0.391344,a>c>b>d
0.628742,-0.735907,0.425926,-0.075982,a>c>b>d
0.638724,-0.731225,-0.368636,0.634959,a>c>b>d
0.633733,-0.731225,-0.050811,1.18501,c>a>b>d
0.633733,-0.735907,1.141031,-0.582029,a>c>b>d
0.638724,-0.735907,1.061575,0.576746,b>c>a>d
0.638724,-0.735907,-0.130267,-0.082399,b>c>a>d
0.638724,-0.735907,1.3794,-0.401887,b>a>c>d
0.633733,-0.735907,1.458856,-0.571028,b>c>a>d
0.638724,-0.735907,-0.448092,-0.273083,b>a>c>d
0.633733,-0.735907,0.34647,-0.091108,b>a>c>d
0.633733,-0.735907,-0.607004,0.606998,a>c>b>d
0.633733,-0.735907,-0.448092,-0.05673,b>c>a>d
0.628742,-0.735907,-0.368636,-0.59578,b>c>a>d
0.628742,-0.735907,1.458856,0.184376,c>b>a>d
0.628742,-0.735907,0.425926,-0.361092,a>c>b>d
0.628742,-0.735907,1.856137,-0.23458,c>a>b>d
0.628742,-0.735907,0.187557,0.087658,b>a>c>d
0.628742,-0.735907,-1.163197,-0.493562,a>b>c>d
0.623751,-0.740588,1.061575,0.300803,b>c>a>d
0.623751,-0.735907,1.141031,0.078949,b>c>d>a
0.623751,-0.735907,0.584838,0.276509,a>d>c>b
0.61876,-0.735907,1.856137,-0.581112,d>b>c>a
0.61876,-0.740588,1.538312,-0.105776,b>c>a>d
0.61876,-0.740588,1.220487,-0.486687,b>c>a>d
0.61876,-0.740588,1.299943,-0.425723,b>a>c>d
0.623751,-0.740588,1.697224,-0.571486,b>a>c>d
0.623751,-0.740588,1.061575,0.32418,b>c>a>d
0.628742,-0.740588,0.505382,-0.432598,b>c>a>d
0.628742,-0.740588,0.902663,-0.444058,b>c>d>a
0.633733,-0.740588,1.220487,-0.469268,b>a>c>d
0.633733,-0.740588,1.061575,-0.531608,a>b>c>d
0.628742,-0.740588,1.061575,-1.00511,c>b>a>d
0.633733,-0.740588,1.3794,-0.572861,b>c>a>d
0.633733,-0.740588,0.187557,-0.408763,b>a>c>d
0.638724,-0.740588,0.108101,-0.558652,b>a>c>d
0.638724,-0.740588,0.425926,-0.70304,b>c>a>d
0.633733,-0.740588,0.584838,-0.418389,b>a>c>d
0.633733,-0.740588,0.425926,-0.54215,b>c>a>d
0.638724,-0.740588,-0.845373,0.435107,b>c>a>d
0.638724,-0.740588,-1.401566,-0.89785,b>a>c>d
0.638724,-0.740588,0.187557,0.083533,b>c>a>d
0.608777,-0.726543,1.856137,-0.382635,d>a>c>b
0.608777,-0.731225,1.856137,-0.063606,d>c>a>b
0.608777,-0.731225,1.856137,-0.14703,d>c>a>b
0.613768,-0.731225,1.856137,-0.261166,d>b>a>c
0.613768,-0.726543,1.856137,-0.556818,d>b>c>a
0.613768,-0.726543,1.856137,-0.419305,d>b>c>a
0.613768,-0.731225,1.856137,-0.465143,d>c>a>b
0.613768,-0.731225,1.856137,0.359934,c>d>a>b
0.613768,-0.726543,1.856137,0.055114,d>c>a>b
0.608777,-0.726543,1.856137,0.110577,c>a>b>d
0.603786,-0.726543,1.856137,-0.120444,c>a>b>d
0.603786,-0.726543,1.856137,-0.336339,c>a>d>b
0.608777,-0.731225,1.538312,-0.800216,d>a>c>b
0.608777,-0.731225,1.299943,2.368537,c>a>b>d
0.608777,-0.731225,1.3794,-0.451392,d>c>a>b
0.608777,-0.731225,1.299943,0.309971,a>c>d>b
0.603786,-0.731225,0.902663,-0.373468,c>a>b>d
0.603786,-0.731225,1.538312,-0.410596,d>c>a>b
0.598795,-0.731225,1.697224,-0.053521,d>c>a>b
0.603786,-0.731225,1.856137,-0.270333,c>a>d>b
0.598795,-0.731225,1.856137,-0.198368,d>a>c>b
0.598795,-0.731225,1.856137,-0.202035,d>c>a>b
0.598795,-0.731225,1.220487,0.03082,c>a>b>d
0.598795,-0.731225,0.823207,-0.14978,c>a>d>b
0.598795,-0.731225,1.856137,-0.711291,d>c>a>b
0.593804,-0.726543,-0.28918,0.911818,a>c>b>d
0.593804,-0.731225,-1.004285,0.998451,a>c>b>d
0.593804,-0.731225,-0.607004,0.466277,c>a>b>d
0.613768,-0.731225,1.856137,0.247173,c>a>b>d
0.608777,-0.735907,1.856137,0.371393,a>c>b>d
0.613768,-0.735907,1.856137,-0.605864,d>b>c>a
0.613768,-0.740588,1.856137,-0.048479,d>c>a>b
0.613768,-0.735907,1.856137,-0.259791,d>a>c>b
0.613768,-0.735907,1.856137,-0.528857,d>a>c>b
0.608777,-0.735907,1.856137,0.092242,a>c>b>d
